pecha_id,source_batch,has_tsawa_layer,n_spans,n_isverse_true,n_isverse_false,n_isverse_missing,base_chars,tsawa_chars_sum,tsawa_chars_union,coverage_pct,avg_span_len,median_span_len,n_zero_length,n_inverted,n_out_of_bounds,n_overlap_pairs,n_spans_overlapping,parse_status,notes,opf_root,tsawa_path,base_path
P000124,old,False,0,0,0,0,6318,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000124.opf/P000124.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000124.opf/P000124.opf/base/v001.txt
P000125,old,False,0,0,0,0,182616,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000125.opf/P000125.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000125.opf/P000125.opf/base/v001.txt
P000126,old,False,0,0,0,0,130481,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000126.opf/P000126.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000126.opf/P000126.opf/base/v001.txt
P000127,old,True,18,0,0,18,213073,4273,4273,2.005416,237.389,157.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000127.opf/P000127.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000127.opf/P000127.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000127.opf/P000127.opf/base/v001.txt
P000128,old,True,77,0,0,77,118004,18827,18827,15.954544,244.506,149.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000128.opf/P000128.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000128.opf/P000128.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000128.opf/P000128.opf/base/v001.txt
P000129,old,True,194,0,0,194,502945,55842,55842,11.103003,287.845,162.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000129.opf/P000129.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000129.opf/P000129.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000129.opf/P000129.opf/base/v001.txt
P000130,old,False,0,0,0,0,601371,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000130.opf/P000130.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000130.opf/P000130.opf/base/v001.txt
P000131,old,False,0,0,0,0,807177,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000131.opf/P000131.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000131.opf/P000131.opf/base/v001.txt
P000132,old,True,88,0,0,88,157152,10196,10196,6.487986,122.843,108.0,5,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000132.opf/P000132.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000132.opf/P000132.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000132.opf/P000132.opf/base/v001.txt
P000133,old,False,0,0,0,0,43207,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000133.opf/P000133.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000133.opf/P000133.opf/base/v001.txt
P000134,old,False,0,0,0,0,26537,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000134.opf/P000134.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000134.opf/P000134.opf/base/v001.txt
P000135,old,True,2,0,0,2,71282,112,112,0.157122,56.0,56.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000135.opf/P000135.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000135.opf/P000135.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000135.opf/P000135.opf/base/v001.txt
P000136,old,False,0,0,0,0,55472,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000136.opf/P000136.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000136.opf/P000136.opf/base/v001.txt
P000137,old,False,0,0,0,0,69577,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000137.opf/P000137.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000137.opf/P000137.opf/base/v001.txt
P000138,old,False,0,0,0,0,36617,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000138.opf/P000138.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000138.opf/P000138.opf/base/v001.txt
P000139,old,False,0,0,0,0,356550,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000139.opf/P000139.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000139.opf/P000139.opf/base/v001.txt
P000140,old,False,0,0,0,0,654338,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000140.opf/P000140.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000140.opf/P000140.opf/base/v001.txt
P000141,old,True,60,0,0,60,87122,7562,7562,8.679782,126.033,115.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000141.opf/P000141.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000141.opf/P000141.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000141.opf/P000141.opf/base/v001.txt
P000142,old,False,0,0,0,0,14160,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000142.opf/P000142.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000142.opf/P000142.opf/base/v001.txt
P000143,old,False,0,0,0,0,58655,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000143.opf/P000143.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000143.opf/P000143.opf/base/v001.txt
P000144,old,True,115,0,0,115,247849,20527,20527,8.282059,178.496,144.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000144.opf/P000144.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000144.opf/P000144.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000144.opf/P000144.opf/base/v001.txt
P000145,old,True,100,0,0,100,248948,17394,17394,6.987001,173.94,121.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000145.opf/P000145.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000145.opf/P000145.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000145.opf/P000145.opf/base/v001.txt
P000146,old,False,0,0,0,0,2909,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000146.opf/P000146.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000146.opf/P000146.opf/base/v001.txt
P000147,old,False,0,0,0,0,726,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000147.opf/P000147.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000147.opf/P000147.opf/base/v001.txt
P000148,old,False,0,0,0,0,21784,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000148.opf/P000148.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000148.opf/P000148.opf/base/v001.txt
P000149,old,False,0,0,0,0,150357,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000149.opf/P000149.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000149.opf/P000149.opf/base/v001.txt
P000150,old,False,0,0,0,0,49641,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000150.opf/P000150.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000150.opf/P000150.opf/base/v001.txt
P000151,old,True,184,0,0,184,507551,54992,54992,10.834773,298.87,187.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000151.opf/P000151.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000151.opf/P000151.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000151.opf/P000151.opf/base/v001.txt
P000152,old,False,0,0,0,0,994635,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000152.opf/P000152.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000152.opf/P000152.opf/base/v001.txt
P000153,old,True,117,0,0,117,166973,13223,13223,7.919244,128.379,113.0,14,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000153.opf/P000153.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000153.opf/P000153.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000153.opf/P000153.opf/base/v001.txt
P000154,old,False,0,0,0,0,151608,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000154.opf/P000154.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000154.opf/P000154.opf/base/v001.txt
P000155,old,True,4,0,0,4,161248,345,345,0.213956,86.25,69.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000155.opf/P000155.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000155.opf/P000155.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000155.opf/P000155.opf/base/v001.txt
P000156,old,False,0,0,0,0,173396,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000156.opf/P000156.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000156.opf/P000156.opf/base/v001.txt
P000157,old,False,0,0,0,0,445773,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000157.opf/P000157.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000157.opf/P000157.opf/base/v001.txt
P000158,old,False,0,0,0,0,251570,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000158.opf/P000158.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000158.opf/P000158.opf/base/v001.txt
P000159,old,False,0,0,0,0,623271,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000159.opf/P000159.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000159.opf/P000159.opf/base/v001.txt
P000160,old,False,0,0,0,0,874282,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000160.opf/P000160.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000160.opf/P000160.opf/base/v001.txt
P000161,old,True,337,0,0,337,537718,57514,57514,10.695941,170.665,151.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000161.opf/P000161.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000161.opf/P000161.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000161.opf/P000161.opf/base/v001.txt
P000162,old,True,27,0,0,27,194650,4135,4135,2.124326,153.148,153.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000162.opf/P000162.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000162.opf/P000162.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000162.opf/P000162.opf/base/v001.txt
P000163,old,False,0,0,0,0,105093,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000163.opf/P000163.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000163.opf/P000163.opf/base/v001.txt
P000164,old,True,183,0,0,183,467097,40174,40174,8.600783,219.53,150.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000164.opf/P000164.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000164.opf/P000164.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000164.opf/P000164.opf/base/v001.txt
P000165,old,False,0,0,0,0,51874,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000165.opf/P000165.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000165.opf/P000165.opf/base/v001.txt
P000166,old,False,0,0,0,0,67371,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000166.opf/P000166.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000166.opf/P000166.opf/base/v001.txt
P000167,old,False,0,0,0,0,10261,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000167.opf/P000167.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000167.opf/P000167.opf/base/v001.txt
P000168,old,True,5,0,0,5,138792,434,434,0.312698,86.8,73.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000168.opf/P000168.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000168.opf/P000168.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000168.opf/P000168.opf/base/v001.txt
P000169,old,False,0,0,0,0,692709,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000169.opf/P000169.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000169.opf/P000169.opf/base/v001.txt
P000170,old,True,2,0,0,2,207518,328,328,0.158059,164.0,164.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000170.opf/P000170.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000170.opf/P000170.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000170.opf/P000170.opf/base/v001.txt
P000171,old,False,0,0,0,0,931701,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000171.opf/P000171.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000171.opf/P000171.opf/base/v001.txt
P000172,old,True,8,0,0,8,72237,643,643,0.890126,80.375,59.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000172.opf/P000172.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000172.opf/P000172.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000172.opf/P000172.opf/base/v001.txt
P000173,old,False,0,0,0,0,115994,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000173.opf/P000173.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000173.opf/P000173.opf/base/v001.txt
P000174,old,False,0,0,0,0,442757,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000174.opf/P000174.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000174.opf/P000174.opf/base/v001.txt
P000175,old,True,281,0,0,281,362606,37774,37774,10.417368,134.427,141.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000175.opf/P000175.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000175.opf/P000175.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000175.opf/P000175.opf/base/v001.txt
P000176,old,True,1,0,0,1,262016,151,151,0.05763,151.0,151.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000176.opf/P000176.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000176.opf/P000176.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000176.opf/P000176.opf/base/v001.txt
P000177,old,True,8,0,0,8,288680,1277,1277,0.442358,159.625,128.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000177.opf/P000177.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000177.opf/P000177.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000177.opf/P000177.opf/base/v001.txt
P000178,old,True,1,0,0,1,47274,62,62,0.13115,62.0,62.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000178.opf/P000178.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000178.opf/P000178.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000178.opf/P000178.opf/base/v001.txt
P000179,old,True,170,0,0,170,350528,27062,27062,7.720353,159.188,153.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000179.opf/P000179.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000179.opf/P000179.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000179.opf/P000179.opf/base/v001.txt
P000180,old,True,1,0,0,1,307762,112,112,0.036392,112.0,112.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000180.opf/P000180.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000180.opf/P000180.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000180.opf/P000180.opf/base/v001.txt
P000182,old,False,0,0,0,0,57810,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000182.opf/P000182.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000182.opf/P000182.opf/base/v001.txt
P000183,old,False,0,0,0,0,597116,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000183.opf/P000183.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000183.opf/P000183.opf/base/v001.txt
P000184,old,False,0,0,0,0,29895,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000184.opf/P000184.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000184.opf/P000184.opf/base/v001.txt
P000185,old,True,56,0,0,56,143370,7502,7502,5.232615,133.964,129.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000185.opf/P000185.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000185.opf/P000185.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000185.opf/P000185.opf/base/v001.txt
P000186,old,False,0,0,0,0,323606,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000186.opf/P000186.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000186.opf/P000186.opf/base/v001.txt
P000187,old,False,0,0,0,0,15409,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000187.opf/P000187.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000187.opf/P000187.opf/base/v001.txt
P000188,old,True,3,0,0,3,216193,385,385,0.178082,128.333,144.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000188.opf/P000188.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000188.opf/P000188.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000188.opf/P000188.opf/base/v001.txt
P000189,old,True,2,0,0,2,24724,107,107,0.432778,53.5,53.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000189.opf/P000189.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000189.opf/P000189.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000189.opf/P000189.opf/base/v001.txt
P000190,old,False,0,0,0,0,11234,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000190.opf/P000190.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000190.opf/P000190.opf/base/v001.txt
P000191,old,False,0,0,0,0,20938,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000191.opf/P000191.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000191.opf/P000191.opf/base/v001.txt
P000192,old,False,0,0,0,0,162559,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000192.opf/P000192.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000192.opf/P000192.opf/base/v001.txt
P000193,old,True,12,0,0,12,176415,1534,1534,0.869541,127.833,112.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000193.opf/P000193.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000193.opf/P000193.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000193.opf/P000193.opf/base/v001.txt
P000194,old,True,5,0,0,5,19446,507,507,2.60722,101.4,97.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000194.opf/P000194.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000194.opf/P000194.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000194.opf/P000194.opf/base/v001.txt
P000195,old,True,252,0,0,252,299336,54952,54952,18.357966,225.213,185.0,8,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000195.opf/P000195.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000195.opf/P000195.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000195.opf/P000195.opf/base/v001.txt
P000196,old,False,0,0,0,0,225392,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000196.opf/P000196.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000196.opf/P000196.opf/base/v001.txt
P000197,old,False,0,0,0,0,216648,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000197.opf/P000197.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000197.opf/P000197.opf/base/v001.txt
P000198,old,False,0,0,0,0,647176,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000198.opf/P000198.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000198.opf/P000198.opf/base/v001.txt
P000199,old,True,188,0,0,188,702627,25598,25598,3.643185,136.888,146.0,1,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000199.opf/P000199.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000199.opf/P000199.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000199.opf/P000199.opf/base/v001.txt
P000200,old,True,2,0,0,2,124473,121,121,0.09721,60.5,60.5,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000200.opf/P000200.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000200.opf/P000200.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000200.opf/P000200.opf/base/v001.txt
P000201,old,True,5,0,0,5,17663,3428,3428,19.407802,685.6,302.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000201.opf/P000201.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000201.opf/P000201.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000201.opf/P000201.opf/base/v001.txt
P000202,old,False,0,0,0,0,12714,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000202.opf/P000202.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000202.opf/P000202.opf/base/v001.txt
P000203,old,True,103,0,0,103,178374,12777,12777,7.163039,125.265,109.0,1,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000203.opf/P000203.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000203.opf/P000203.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000203.opf/P000203.opf/base/v001.txt
P000204,old,True,7,0,0,7,314590,1052,1052,0.334404,150.286,149.0,0,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000204.opf/P000204.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000204.opf/P000204.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000204.opf/P000204.opf/base/v001.txt
P000205,old,False,0,0,0,0,585122,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000205.opf/P000205.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000205.opf/P000205.opf/base/v001.txt
P000206,old,False,0,0,0,0,134345,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000206.opf/P000206.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000206.opf/P000206.opf/base/v001.txt
P000207,old,True,130,0,0,130,278772,15151,15151,5.434907,117.45,108.0,1,0,0,0,0,ok,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000207.opf/P000207.opf,/Users/tenzinyonten/layer_detection/data/raw_opf/P000207.opf/P000207.opf/layers/v001/Tsawa.yml,/Users/tenzinyonten/layer_detection/data/raw_opf/P000207.opf/P000207.opf/base/v001.txt
P000208,old,False,0,0,0,0,19586,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000208.opf/P000208.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000208.opf/P000208.opf/base/v001.txt
P000209,old,False,0,0,0,0,45521,0,0,0.0,,,0,0,0,0,0,no_tsawa_layer,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000209.opf/P000209.opf,,/Users/tenzinyonten/layer_detection/data/raw_opf/P000209.opf/P000209.opf/base/v001.txt
